frame,t_s,s_m,x,y,z,speed_ms,speed_kph,curvature,heading_rad,accel_long_ms2,accel_lat_ms2,wheel_rot_rad,steer_norm,pitch_rad,roll_rad,wheelspin
161,6.708333,207.8939,193.5198,61.0948,0.0000,65.11915,234.429,0.0000000,0.000000,6.2844,0.0000,586.62295,0.00000,-0.005850,0.000000,0
162,6.750000,210.6134,195.6437,62.7943,0.0000,65.38100,235.372,0.0000000,0.000000,6.2844,0.0000,594.17714,0.00000,-0.005850,0.000000,0
163,6.791667,213.3438,197.7761,64.5005,0.0000,65.64285,236.314,0.0000000,0.000000,6.2844,0.0000,601.76167,0.00000,-0.005850,0.000000,0
164,6.833333,216.0852,199.9170,66.2136,0.0000,65.90470,237.257,0.0000000,0.000000,6.2844,0.0000,609.37652,0.00000,-0.005850,0.000000,0
165,6.875000,218.8375,202.0665,67.9335,0.0000,66.16655,238.200,0.0000000,0.000000,6.2844,0.0000,617.02170,0.00000,-0.005850,0.000000,0
166,6.916667,221.6006,204.2245,69.6603,0.0000,66.42841,239.142,0.0000000,0.000000,6.2845,0.0000,624.69721,0.00000,-0.005850,0.000000,0
167,6.958333,224.3747,206.3910,71.3938,0.0000,66.69026,240.085,0.0000000,0.000000,6.2845,0.0000,632.40305,0.00000,-0.005850,0.000000,0
168,7.000000,227.1598,208.5661,73.1342,0.0000,66.95211,241.028,0.0000000,0.000000,6.2845,0.0000,640.13922,0.00000,-0.005850,0.000000,0
169,7.041667,229.9557,210.7497,74.8814,0.0000,67.21397,241.970,0.0000000,0.000000,6.2845,0.0000,647.90571,0.00000,-0.005850,0.000000,0
170,7.083333,232.7625,212.9418,76.6354,0.0000,67.47582,242.913,0.0000000,0.000000,6.2845,0.0000,655.70251,0.00000,-0.005850,0.000000,0
171,7.125000,235.5803,215.1424,78.3963,0.0000,67.73767,243.856,0.0000000,0.000000,6.2845,0.0000,663.52964,0.00000,-0.005850,0.000000,0
172,7.166667,238.4090,217.3516,80.1639,0.0000,67.99953,244.798,0.0000000,0.000000,6.2845,0.0000,671.38712,0.00000,-0.005850,0.000000,0
173,7.208333,241.2486,219.5692,81.9384,0.0000,68.26138,245.741,0.0000000,0.000000,6.2845,0.0000,679.27491,0.00000,-0.005850,0.000000,0
174,7.250000,244.0991,221.7954,83.7197,0.0000,68.52324,246.684,0.0000000,0.000000,6.2845,0.0000,687.19302,0.00000,-0.005850,0.000000,0
175,7.291667,246.9606,224.0302,85.5079,0.0000,68.78509,247.626,0.0000000,0.000000,6.2845,0.0000,695.14148,0.00000,-0.005850,0.000000,0
176,7.333333,249.8329,226.2734,87.3028,0.0000,69.04695,248.569,0.0000000,0.000000,6.2845,0.0000,703.12023,0.00000,-0.005850,0.000000,0
177,7.375000,252.7162,228.5252,89.1046,0.0000,69.30880,249.512,0.0000000,0.000000,6.2845,0.0000,711.12935,0.00000,-0.005850,0.000000,0
178,7.416667,255.6104,230.7856,90.9132,0.0000,69.57066,250.454,0.0000000,0.000000,6.2846,0.0000,719.16877,0.00000,-0.005850,0.000000,0
179,7.458333,258.5155,233.0544,92.7286,0.0000,69.83252,251.397,0.0000000,0.000000,6.2846,0.0000,727.23852,0.00000,-0.005850,0.000000,0
180,7.500000,261.4315,235.3318,94.5509,0.0000,70.09437,252.340,0.0000000,0.000000,6.2846,0.0000,735.33861,0.00000,-0.005850,0.000000,0
181,7.541667,264.3585,237.6177,96.3800,0.0000,70.35623,253.282,0.0000000,0.000000,6.2846,0.0000,743.46900,0.00000,-0.005850,0.000000,0
182,7.583333,267.2963,239.9121,98.2158,0.0000,70.61809,254.225,0.0000000,0.000000,6.2846,0.0000,751.62973,0.00000,-0.005850,0.000000,0
183,7.625000,270.2451,242.2150,100.0586,0.0000,70.87995,255.168,0.0000000,0.000000,6.2846,0.0000,759.82080,0.00000,-0.005850,0.000000,0
184,7.666667,273.2048,244.5265,101.9081,0.0000,71.14180,256.110,0.0000000,0.000000,6.2846,0.0000,768.04219,0.00000,-0.005850,0.000000,0
185,7.708333,276.1754,246.8465,103.7645,0.0000,71.40366,257.053,0.0000000,0.000000,6.2846,0.0000,776.29389,0.00000,-0.005850,0.000000,0
186,7.750000,279.1570,249.1750,105.6276,0.0000,71.66552,257.996,0.0000000,0.000000,6.2846,0.0000,784.57593,0.00000,-0.005850,0.000000,0
187,7.791667,282.1494,251.5121,107.4976,0.0000,71.92738,258.939,0.0000000,0.000000,6.2846,0.0000,792.88829,0.00000,-0.005850,0.000000,0
188,7.833333,285.1528,253.8577,109.3745,0.0000,72.18924,259.881,0.0000000,0.000000,6.2846,0.0000,801.23098,0.00000,-0.005850,0.000000,0
189,7.875000,288.1671,256.2118,111.2581,0.0000,72.45110,260.824,0.0000000,0.000000,6.2846,0.0000,809.60400,0.00000,-0.005850,0.000000,0
190,7.916667,291.1923,258.5744,113.1486,0.0000,72.71296,261.767,0.0000000,0.000000,6.2846,0.0000,818.00734,0.00000,-0.005850,0.000000,0
191,7.958333,294.2284,260.9456,115.0459,0.0000,72.97482,262.709,0.0000000,0.000000,6.2846,0.0000,826.44101,0.00000,-0.005850,0.000000,0
192,8.000000,297.2754,263.3253,116.9500,0.0000,73.23668,263.652,0.0000000,0.000000,6.2847,0.0000,834.90500,0.00000,-0.005850,0.000000,0
193,8.041667,300.3334,265.7135,118.8609,0.0000,73.49854,264.595,0.0000000,0.000000,6.2847,0.0000,843.39931,0.00000,-0.005850,0.000000,0
194,8.083333,303.4023,268.1102,120.7787,0.0000,73.76040,265.537,0.0000000,0.000000,6.2847,0.0000,851.92397,0.00000,-0.005850,0.000000,0
195,8.125000,306.4821,270.5155,122.7033,0.0000,74.02226,266.480,0.0000000,0.000000,6.2847,0.0000,860.47895,0.00000,-0.005850,0.000000,0
196,8.166667,309.5728,272.9293,124.6347,0.0000,74.28412,267.423,0.0000000,0.000000,6.2847,0.0000,869.06424,0.00000,-0.005850,0.000000,0
197,8.208333,312.6744,275.3516,126.5729,0.0000,74.54599,268.366,0.0000000,0.000000,6.2847,0.0000,877.67988,0.00000,-0.005850,0.000000,0
198,8.250000,315.7869,277.7824,128.5180,0.0000,74.80785,269.308,0.0000000,0.000000,6.2847,0.0000,886.32583,0.00000,-0.005850,0.000000,0
199,8.291667,318.9104,280.2218,130.4698,0.0000,75.06971,270.251,0.0000000,0.000000,6.2847,0.0000,895.00211,0.00000,-0.005850,0.000000,0
200,8.333333,322.0448,282.6697,132.4285,0.0000,75.33157,271.194,0.0000000,0.000000,6.2847,0.0000,903.70871,0.00000,-0.005850,0.000000,0
201,8.375000,325.1901,285.1261,134.3941,0.0000,75.59344,272.136,0.0000000,0.000000,6.2847,0.0000,912.44565,0.00000,-0.005850,0.000000,0
202,8.416667,328.3463,287.5911,136.3664,0.0000,75.85530,273.079,0.0000000,0.000000,6.2847,0.0000,921.21289,0.00000,-0.005850,0.000000,0
203,8.458333,331.5134,290.0645,138.3456,0.0000,76.11716,274.022,0.0000000,0.000000,6.2847,0.0000,930.01050,0.00000,-0.005850,0.000000,0
204,8.500000,334.6915,292.5465,140.3315,0.0000,76.37903,274.964,0.0000000,0.000000,6.2847,0.0000,938.83841,0.00000,-0.005850,0.000000,0
205,8.541667,337.8804,295.0371,142.3244,0.0000,76.64089,275.907,0.0000000,0.000000,6.2847,0.0000,947.69664,0.00000,-0.005850,0.000000,0
206,8.583333,341.0803,297.5361,144.3240,0.0000,76.90275,276.850,0.0000000,0.000000,6.2847,0.0000,956.58520,0.00000,-0.005850,0.000000,0
207,8.625000,344.2911,300.0437,146.3304,0.0000,77.16462,277.793,0.0000000,0.000000,6.2847,0.0000,965.50410,0.00000,-0.005850,0.000000,0
208,8.666667,347.5128,302.5598,148.3437,0.0000,77.42648,278.735,0.0000000,0.000000,6.2848,0.0000,974.45333,0.00000,-0.005850,0.000000,0
209,8.708333,350.7455,305.0845,150.3638,0.0000,77.68835,279.678,0.0000000,0.000000,6.2848,0.0000,983.43287,0.00000,-0.005850,0.000000,0
210,8.750000,353.9890,307.6176,152.3907,0.0000,77.95021,280.621,0.0000000,0.000000,6.2848,0.0000,992.44274,0.00000,-0.005850,0.000000,0
211,8.791667,357.2435,310.1593,154.4245,0.0000,78.21208,281.563,0.0000000,0.000000,6.2848,0.0000,1001.48294,0.00000,-0.005850,0.000000,0
212,8.833333,360.5089,312.7095,156.4650,0.0000,78.47394,282.506,0.0000000,0.000000,6.2848,0.0000,1010.55346,0.00000,-0.005850,0.000000,0
213,8.875000,363.7852,315.2683,158.5124,0.0000,78.73581,283.449,0.0000000,0.000000,6.2848,0.0000,1019.65431,0.00000,-0.005850,0.000000,0
214,8.916667,367.0724,317.8355,160.5666,0.0000,78.99767,284.392,0.0000000,0.000000,6.2848,0.0000,1028.78548,0.00000,-0.005850,0.000000,0
215,8.958333,370.3706,320.4113,162.6277,0.0000,79.25954,285.334,0.0000000,0.000000,6.2848,0.0000,1037.94698,0.00000,-0.005850,0.000000,0
216,9.000000,373.6796,322.9956,164.6955,0.0000,79.52141,286.277,0.0000000,0.000000,6.2848,0.0000,1047.13882,0.00000,-0.005850,0.000000,0
217,9.041667,376.9996,325.5885,166.7702,0.0000,79.78327,287.220,0.0000000,0.000000,6.2848,0.0000,1056.36098,0.00000,-0.005850,0.000000,0
218,9.083333,380.3305,328.1899,168.8517,0.0000,80.04514,288.163,0.0000000,0.000000,145.2674,0.0000,1065.61346,0.00000,-0.027925,0.000000,0
219,9.125000,383.9319,330.9718,171.1389,0.0000,91.88889,330.800,0.0000000,0.698132,142.1250,0.0000,1075.61730,0.00000,-0.027925,0.000000,0
220,9.166667,387.7606,333.9048,173.6000,0.0000,91.88889,330.800,0.0000000,0.698132,-0.0000,0.0000,1086.25259,0.00000,0.000000,0.000000,0
221,9.208333,391.5893,336.8377,176.0610,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1096.88788,0.00000,-0.000000,0.000000,0
222,9.250000,395.4180,339.7707,178.5220,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1107.52316,0.00000,-0.000000,0.000000,0
223,9.291667,399.2467,342.7037,180.9831,0.0000,91.88889,330.800,0.0000000,0.698132,-0.0000,0.0000,1118.15845,0.00000,0.000000,0.000000,0
224,9.333333,403.0754,345.6366,183.4441,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1128.79374,0.00000,-0.000000,0.000000,0
225,9.375000,406.9041,348.5696,185.9052,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1139.42903,0.00000,-0.000000,0.000000,0
226,9.416667,410.7328,351.5025,188.3662,0.0000,91.88889,330.800,0.0000000,0.698132,-0.0000,0.0000,1150.06432,0.00000,0.000000,0.000000,0
227,9.458333,414.5615,354.4355,190.8273,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1160.69960,0.00000,-0.000000,0.000000,0
228,9.500000,418.3902,357.3684,193.2883,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1171.33489,0.00000,-0.000000,0.000000,0
229,9.541667,422.2189,360.3014,195.7494,0.0000,91.88889,330.800,0.0000000,0.698132,-0.0000,0.0000,1181.97018,0.00000,0.000000,0.000000,0
230,9.583333,426.0476,363.2344,198.2104,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1192.60547,0.00000,-0.000000,0.000000,0
231,9.625000,429.8763,366.1673,200.6714,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1203.24076,0.00000,-0.000000,0.000000,0
232,9.666667,433.7050,369.1003,203.1325,0.0000,91.88889,330.800,0.0000000,0.698132,-0.0000,0.0000,1213.87604,0.00000,0.000000,0.000000,0
233,9.708333,437.5337,372.0332,205.5935,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1224.51133,0.00000,-0.000000,0.000000,0
234,9.750000,441.3624,374.9662,208.0546,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1235.14662,0.00000,-0.000000,0.000000,0
235,9.791667,445.1911,377.8991,210.5156,0.0000,91.88889,330.800,0.0000000,0.698132,-0.0000,0.0000,1245.78191,0.00000,0.000000,0.000000,0
236,9.833333,449.0198,380.8321,212.9767,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1256.41720,0.00000,-0.000000,0.000000,0
237,9.875000,452.8485,383.7651,215.4377,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1267.05248,0.00000,-0.000000,0.000000,0
238,9.916667,456.6772,386.6980,217.8987,0.0000,91.88889,330.800,0.0000000,0.698132,-0.0000,0.0000,1277.68777,0.00000,0.000000,0.000000,0
239,9.958333,460.5059,389.6310,220.3598,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1288.32306,0.00000,-0.000000,0.000000,0
240,10.000000,464.3346,392.5639,222.8208,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1298.95835,0.00000,-0.000000,0.000000,0
241,10.041667,468.1634,395.4969,225.2819,0.0000,91.88889,330.800,0.0000000,0.698132,-0.0000,0.0000,1309.59364,0.00000,0.000000,0.000000,0
242,10.083333,471.9921,398.4298,227.7429,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1320.22892,0.00000,-0.000000,0.000000,0
243,10.125000,475.8208,401.3628,230.2040,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1330.86421,0.00000,-0.000000,0.000000,0
244,10.166667,479.6495,404.2958,232.6650,0.0000,91.88889,330.800,0.0000000,0.698132,-0.0000,0.0000,1341.49950,0.00000,0.000000,0.000000,0
245,10.208333,483.4782,407.2287,235.1260,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1352.13479,0.00000,-0.000000,0.000000,0
246,10.250000,487.3069,410.1617,237.5871,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1362.77008,0.00000,-0.000000,0.000000,0
247,10.291667,491.1356,413.0946,240.0481,0.0000,91.88889,330.800,0.0000000,0.698132,-0.0000,0.0000,1373.40537,0.00000,0.000000,0.000000,0
248,10.333333,494.9643,416.0276,242.5092,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1384.04065,0.00000,-0.000000,0.000000,0
249,10.375000,498.7930,418.9605,244.9702,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1394.67594,0.00000,-0.000000,0.000000,0
250,10.416667,502.6217,421.8935,247.4313,0.0000,91.88889,330.800,0.0000000,0.698132,-0.0000,0.0000,1405.31123,0.00000,0.000000,0.000000,0
251,10.458333,506.4504,424.8265,249.8923,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1415.94652,0.00000,-0.000000,0.000000,0
252,10.500000,510.2791,427.7594,252.3533,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1426.58181,0.00000,-0.000000,0.000000,0
253,10.541667,514.1078,430.6924,254.8144,0.0000,91.88889,330.800,0.0000000,0.698132,-0.0000,0.0000,1437.21709,0.00000,0.000000,0.000000,0
254,10.583333,517.9365,433.6253,257.2754,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1447.85238,0.00000,-0.000000,0.000000,0
255,10.625000,521.7652,436.5583,259.7365,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1458.48767,0.00000,-0.000000,0.000000,0
256,10.666667,525.5939,439.4912,262.1975,0.0000,91.88889,330.800,0.0000000,0.698132,-0.0000,0.0000,1469.12296,0.00000,0.000000,0.000000,0
257,10.708333,529.4226,442.4242,264.6586,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1479.75825,0.00000,-0.000000,0.000000,0
258,10.750000,533.2513,445.3572,267.1196,0.0000,91.88889,330.800,0.0000000,0.698132,0.0000,0.0000,1490.39353,0.00000,-0.000000,0.000000,0
259,10.791667,537.0800,448.2901,269.5806,0.0000,91.88889,330.800,0.0000000,0.698132,-13.4400,0.0000,1501.02882,0.00000,0.012510,0.000000,0
260,10.833333,540.8936,451.2115,272.0320,0.0000,90.76889,326.768,0.0000000,0.698132,-32.0322,0.0000,1511.62221,0.00000,0.027925,0.000000,0
261,10.875000,544.6454,454.0855,274.4436,0.0000,89.21954,321.190,0.0000000,0.698132,-36.7638,0.0000,1522.04384,0.00000,0.027925,0.000000,0
262,10.916667,548.3334,456.9107,276.8142,0.0000,87.70524,315.739,0.0000000,0.698132,-35.9392,0.0000,1532.28811,0.00000,0.027925,0.000000,0
263,10.958333,551.9589,459.6880,279.1446,0.0000,86.22461,310.409,0.0000000,0.698132,-35.1466,0.0000,1542.35906,0.00000,0.027925,0.000000,0
264,11.000000,555.5234,462.4186,281.4358,0.0000,84.77635,305.195,0.0000000,0.698132,-34.3845,0.0000,1552.26050,0.00000,0.027925,0.000000,0
265,11.041667,559.0282,465.1034,283.6887,0.0000,83.35924,300.093,0.0000000,0.698132,-33.6512,0.0000,1561.99613,0.00000,0.027925,0.000000,0
266,11.083333,562.4746,467.7435,285.9040,0.0000,81.97208,295.100,0.0000000,0.698132,-32.9456,0.0000,1571.56945,0.00000,0.027925,0.000000,0
267,11.125000,565.8639,470.3398,288.0826,0.0000,80.61377,290.210,0.0000000,0.698132,-32.2658,0.0000,1580.98396,0.00000,0.027925,0.000000,0
268,11.166667,569.1970,472.8932,290.2251,0.0000,79.28327,285.420,0.0000000,0.698132,-31.6109,0.0000,1590.24271,0.00000,0.027925,0.000000,0
269,11.208333,572.4753,475.4045,292.3323,0.0000,77.97953,280.726,0.0000000,0.698132,-30.9801,0.0000,1599.34905,0.00000,0.027925,0.000000,0
270,11.250000,575.6998,477.8746,294.4050,0.0000,76.70159,276.126,0.0000000,0.698132,-30.3720,0.0000,1608.30600,0.00000,0.027925,0.000000,0
271,11.291667,578.8716,480.3043,296.4438,0.0000,75.44853,271.615,0.0000000,0.698132,-29.7850,0.0000,1617.11654,0.00000,0.027725,0.000000,0
272,11.333333,581.9916,482.6944,298.4493,0.0000,74.21951,267.190,0.0000000,0.698132,-29.2189,0.0000,1625.78326,0.00000,0.027198,0.000000,0
273,11.375000,585.0609,485.0456,300.4222,0.0000,73.01362,262.849,0.0000000,0.698132,-28.6728,0.0000,1634.30918,0.00000,0.026690,0.000000,0
274,11.416667,588.0805,487.3587,302.3631,0.0000,71.83011,258.588,0.0000000,0.698132,-28.1452,0.0000,1642.69682,0.00000,0.026199,0.000000,0
275,11.458333,591.0512,489.6344,304.2726,0.0000,70.66819,254.405,0.0000000,0.698132,-27.6357,0.0000,1650.94867,0.00000,0.025724,0.000000,0
276,11.500000,593.9739,491.8733,306.1513,0.0000,69.52714,250.298,0.0000000,0.698132,-27.1436,0.0000,1659.06727,0.00000,0.025266,0.000000,0
277,11.541667,596.8495,494.0762,307.9997,0.0000,68.40623,246.262,0.0000000,0.698132,-26.6678,0.0000,1667.05503,0.00000,0.024824,0.000000,0
278,11.583333,599.6787,496.2435,309.8183,0.0000,67.30482,242.297,0.0000000,0.698132,-26.2078,0.0000,1674.91410,0.00000,0.024395,0.000000,0
279,11.625000,602.4625,498.3760,311.6077,0.0000,66.22225,238.400,0.0000000,0.698132,-25.7631,0.0000,1682.64678,0.00000,0.023981,0.000000,0
280,11.666667,605.2015,500.4742,313.3683,0.0000,65.15790,234.568,0.0000000,0.698132,-25.3330,0.0000,1690.25525,0.00000,0.023581,0.000000,0
281,11.708333,607.8966,502.5388,315.1007,0.0000,64.11116,230.800,0.0000000,0.698132,-24.9166,0.0000,1697.74162,0.00000,0.023193,0.000000,0
282,11.750000,610.5484,504.5702,316.8052,0.0000,63.08152,227.093,0.0000000,0.698132,-24.5136,0.0000,1705.10768,0.00000,0.022818,0.000000,0
283,11.791667,613.1577,506.5690,318.4824,0.0000,62.06836,223.446,0.0000000,0.698132,-24.1236,0.0000,1712.35568,0.00000,0.022455,0.000000,0
284,11.833333,615.7250,508.5357,320.1327,0.0000,61.07122,219.856,0.0000000,0.698132,-23.7457,0.0000,1719.48720,0.00000,0.022103,0.000000,0
285,11.875000,618.2512,510.4708,321.7565,0.0000,60.08955,216.322,0.0000000,0.698132,-23.3799,0.0000,1726.50428,0.00000,0.021763,0.000000,0
286,11.916667,620.7368,512.3749,323.3542,0.0000,59.12289,212.842,0.0000000,0.698132,-23.0255,0.0000,1733.40864,0.00000,0.021433,0.000000,0
287,11.958333,623.1824,514.2483,324.9262,0.0000,58.17076,209.415,0.0000000,0.698132,-22.6820,0.0000,1740.20200,0.00000,0.021113,0.000000,0
288,12.000000,625.5886,516.0916,326.4729,0.0000,57.23272,206.038,0.0000000,0.698132,-22.3489,0.0000,1746.88596,0.00000,0.020803,0.000000,0
289,12.041667,627.9560,517.9052,327.9946,0.0000,56.30835,202.710,0.0000000,0.698132,-22.0260,0.0000,1753.46210,0.00000,0.020503,0.000000,0
290,12.083333,630.2852,519.6894,329.4918,0.0000,55.39722,199.430,0.0000000,0.698132,-18.4332,0.0000,1759.93206,0.00000,0.017158,0.000000,0
291,12.125000,632.5776,521.4428,330.9703,0.0000,54.77226,197.180,0.0100000,0.705108,-7.4996,30.0000,1766.29988,0.02800,0.006981,0.016290,0
292,12.166667,634.8589,523.1631,332.4685,0.0000,54.77226,197.180,0.0100000,0.727921,0.0000,30.0000,1772.63694,0.02800,-0.000000,0.016290,0
293,12.208333,637.1403,524.8488,334.0057,0.0000,54.77226,197.180,0.0100000,0.750735,0.0000,30.0000,1778.97400,0.02800,-0.000000,0.016290,0
294,12.250000,639.4216,526.4990,335.5808,0.0000,54.77226,197.180,0.0100000,0.773548,0.0000,30.0000,1785.31107,0.02800,-0.000000,0.016290,0
295,12.291667,641.7030,528.1128,337.1933,0.0000,54.77226,197.180,0.0100000,0.796361,0.0000,30.0000,1791.64813,0.02800,-0.000000,0.016290,0
296,12.333333,643.9843,529.6894,338.8421,0.0000,54.77226,197.180,0.0100000,0.819175,0.0000,30.0000,1797.98519,0.02800,-0.000000,0.016290,0
297,12.375000,646.2657,531.2281,340.5264,0.0000,54.77226,197.180,0.0100000,0.841988,0.0000,30.0000,1804.32225,0.02800,-0.000000,0.016290,0
298,12.416667,648.5470,532.7278,342.2454,0.0000,54.77226,197.180,0.0100000,0.864802,0.0000,30.0000,1810.65932,0.02800,-0.000000,0.016290,0
299,12.458333,650.8283,534.1880,343.9981,0.0000,54.77226,197.180,0.0100000,0.887615,0.0000,30.0000,1816.99638,0.02800,-0.000000,0.016290,0
300,12.500000,653.1097,535.6079,345.7837,0.0000,54.77226,197.180,0.0100000,0.910429,0.0000,30.0000,1823.33344,0.02800,-0.000000,0.016290,0
301,12.541667,655.3910,536.9866,347.6013,0.0000,54.77226,197.180,0.0100000,0.933242,0.0000,30.0000,1829.67050,0.02800,-0.000000,0.016290,0
302,12.583333,657.6724,538.3235,349.4498,0.0000,54.77226,197.180,0.0100000,0.956055,0.0000,30.0000,1836.00757,0.02800,-0.000000,0.016290,0
303,12.625000,659.9537,539.6179,351.3283,0.0000,54.77226,197.180,0.0100000,0.978869,0.0000,30.0000,1842.34463,0.02800,-0.000000,0.016290,0
304,12.666667,662.2351,540.8690,353.2359,0.0000,54.77226,197.180,0.0100000,1.001682,0.0000,30.0000,1848.68169,0.02800,-0.000000,0.016290,0
305,12.708333,664.5164,542.0764,355.1715,0.0000,54.77226,197.180,0.0100000,1.024496,0.0000,30.0000,1855.01875,0.02800,-0.000000,0.016290,0
306,12.750000,666.7977,543.2393,357.1341,0.0000,54.77226,197.180,0.0100000,1.047309,0.0000,30.0000,1861.35581,0.02800,-0.000000,0.016290,0
307,12.791667,669.0791,544.3571,359.1228,0.0000,54.77226,197.180,0.0100000,1.070122,0.0000,30.0000,1867.69288,0.02800,-0.000000,0.016290,0
308,12.833333,671.3604,545.4293,361.1364,0.0000,54.77226,197.180,0.0100000,1.092936,0.0000,30.0000,1874.02994,0.02800,-0.000000,0.016290,0
309,12.875000,673.6418,546.4552,363.1740,0.0000,54.77226,197.180,0.0100000,1.115749,0.0000,30.0000,1880.36700,0.02800,-0.000000,0.016290,0
310,12.916667,675.9231,547.4344,365.2345,0.0000,54.77226,197.180,0.0100000,1.138563,0.0000,30.0000,1886.70406,0.02800,-0.000000,0.016290,0
311,12.958333,678.2044,548.3664,367.3167,0.0000,54.77226,197.180,0.0100000,1.161376,0.0000,30.0000,1893.04113,0.02800,-0.000000,0.016290,0
312,13.000000,680.4858,549.2505,369.4197,0.0000,54.77226,197.180,0.0100000,1.184190,0.0000,30.0000,1899.37819,0.02800,-0.000000,0.016290,0
313,13.041667,682.7671,550.0866,371.5423,0.0000,54.77226,197.180,0.0100000,1.207003,0.0000,30.0000,1905.71525,0.02800,-0.000000,0.016290,0
314,13.083333,685.0485,550.8739,373.6834,0.0000,54.77226,197.180,0.0100000,1.229816,0.0000,30.0000,1912.05231,0.02800,-0.000000,0.016290,0
315,13.125000,687.3298,551.6123,375.8419,0.0000,54.77226,197.180,0.0100000,1.252630,0.0000,30.0000,1918.38938,0.02800,-0.000000,0.016290,0
316,13.166667,689.6112,552.3012,378.0167,0.0000,54.77226,197.180,0.0100000,1.275443,0.0000,30.0000,1924.72644,0.02800,-0.000000,0.016290,0
317,13.208333,691.8925,552.9402,380.2066,0.0000,54.77226,197.180,0.0100000,1.298257,0.0000,30.0000,1931.06350,0.02800,-0.000000,0.016290,0
318,13.250000,694.1738,553.5292,382.4106,0.0000,54.77226,197.180,0.0100000,1.321070,0.0000,30.0000,1937.40056,0.02800,-0.000000,0.016290,0
319,13.291667,696.4552,554.0677,384.6274,0.0000,54.77226,197.180,0.0100000,1.343884,0.0000,30.0000,1943.73763,0.02800,-0.000000,0.016290,0
320,13.333333,698.7365,554.5556,386.8559,0.0000,54.77226,197.180,0.0100000,1.366697,0.0000,30.0000,1950.07469,0.02800,-0.000000,0.016290,0
321,13.375000,701.0179,554.9924,389.0950,0.0000,54.77226,197.180,0.0100000,1.389510,0.0000,30.0000,1956.41175,0.02800,-0.000000,0.016290,0
322,13.416667,703.2992,555.3781,391.3435,0.0000,54.77226,197.180,0.0100000,1.412324,0.0000,30.0000,1962.74881,0.02800,-0.000000,0.016290,0
323,13.458333,705.5806,555.7125,393.6001,0.0000,54.77226,197.180,0.0100000,1.435137,0.0000,30.0000,1969.08588,0.02800,-0.000000,0.016290,0
324,13.500000,707.8619,555.9952,395.8638,0.0000,54.77226,197.180,0.0100000,1.457951,0.0000,30.0000,1975.42294,0.02800,-0.000000,0.016290,0
325,13.541667,710.1432,556.2262,398.1334,0.0000,54.77226,197.180,0.0100000,1.480764,0.0000,30.0000,1981.76000,0.02800,-0.000000,0.016290,0
326,13.583333,712.4246,556.4053,400.4076,0.0000,54.77226,197.180,0.0100000,1.503578,0.0000,30.0000,1988.09706,0.02800,-0.000000,0.016290,0
327,13.625000,714.7059,556.5326,402.6854,0.0000,54.77226,197.180,0.0100000,1.526391,0.0000,30.0000,1994.43412,0.02800,-0.000000,0.016290,0
328,13.666667,716.9873,556.6079,404.9654,0.0000,54.77226,197.180,0.0100000,1.549204,0.0000,30.0000,2000.77119,0.02800,-0.000000,0.016290,0
329,13.708333,719.2686,556.6311,407.2466,0.0000,54.77226,197.180,0.0100000,1.572018,0.0000,30.0000,2007.10825,0.02800,-0.000000,0.016290,0
330,13.750000,721.5500,556.6023,409.5277,0.0000,54.77226,197.180,0.0100000,1.594831,0.0000,30.0000,2013.44531,0.02800,-0.000000,0.016290,0
331,13.791667,723.8313,556.5215,411.8076,0.0000,54.77226,197.180,0.0100000,1.617645,0.0000,30.0000,2019.78237,0.02800,-0.000000,0.016290,0
